ID,Eddington ratio,M_BH,sigma_* (km/s)
1077,   1.2205689e-11,91687.0,35.99906827060714
1078,            -NaN,0.0,0.0
1079,            -NaN,0.0,0.0
1080,            -NaN,0.0,0.0
1081,            -NaN,0.0,0.0
1082,            -NaN,0.0,0.0
1083,   1.6456015e-08,65883.2,33.299607879925524
1084,            -NaN,0.0,0.0
1085,            -NaN,0.0,0.0
1086,   1.3200742e-06,140067.0,39.78268635029776
1087,            -NaN,0.0,0.0
1088,            -NaN,0.0,0.0
1089,            -NaN,0.0,0.0
1090,            -NaN,0.0,0.0
1091,            -NaN,0.0,0.0
1092,   7.7531048e-12,44286.7,30.321789981108584
1093,            -NaN,0.0,0.0
1094,            -NaN,0.0,0.0
1095,   1.5207673e-11,18571.4,24.70237089413635
1096,            -NaN,0.0,0.0
1097,   1.2074872e-05,83206.6,35.18440619725654
1098,   2.2566391e-05,118953.0,38.278786009015896
1099,            -NaN,0.0,0.0
1100,            -NaN,0.0,0.0
1101,            -NaN,0.0,0.0
1102,            -NaN,0.0,0.0
1103,            -NaN,0.0,0.0
1104,            -NaN,0.0,0.0
1105,            -NaN,0.0,0.0
1106,            -NaN,0.0,0.0
1107,   2.8224185e-11,90290.0,35.868944170297844
1108,            -NaN,0.0,0.0
1109,            -NaN,0.0,0.0
1110,            -NaN,0.0,0.0
1111,            -NaN,0.0,0.0
1112,            -NaN,0.0,0.0
1113,            -NaN,0.0,0.0
1114,            -NaN,0.0,0.0
1115,   1.6198909e-07,120206.0,38.3735028851241
1116,            -NaN,0.0,0.0
1117,            -NaN,0.0,0.0
1118,            -NaN,0.0,0.0
1119,            -NaN,0.0,0.0
1120,            -NaN,0.0,0.0
1121,            -NaN,0.0,0.0
1122,            -NaN,0.0,0.0
1123,            -NaN,0.0,0.0
1124,            -NaN,0.0,0.0
1125,            -NaN,0.0,0.0
1126,            -NaN,0.0,0.0
1127,            -NaN,0.0,0.0
1128,            -NaN,0.0,0.0
1129,            -NaN,0.0,0.0
1130,            -NaN,0.0,0.0
